OBJECTID,Provider Number,dist_apart,match source,matching_uuid
3668,450658,0,dist threshhold,3668-450658
3669,450293,0,top dist and str match,3669-450293
3670,450018,66,normalized average,3670-450018
3671,450604,29,dist threshhold,3671-450604
3672,450235,246,normalized average,3672-450235
3673,450099,0,dist threshhold,3673-450099
3674,450324,178,top dist and str match,3674-450324
3675,450469,0,dist threshhold,3675-450469
3676,450037,0,top dist and str match,3676-450037
3677,450702,59,dist threshhold,3677-450702
3678,451322,0,dist threshhold,3678-451322
3679,450104,0,dist threshhold,3679-450104
3680,450539,11,top dist and str match,3680-450539
3681,450754,949,top dist and str match,3681-450754
3682,451344,28,dist threshhold,3682-451344
3683,450774,0,top dist and str match,3683-450774
3685,454089,253,normalized average,3685-454089
3686,450709,0,dist threshhold,3686-450709
3687,450684,0,top dist and str match,3687-450684
3688,450674,0,top dist and str match,3688-450674
3689,450610,0,dist threshhold,3689-450610
3690,450617,0,normalized average,3690-450617
3692,450670,0,top dist and str match,3692-450670
3693,450638,0,top dist and str match,3693-450638
3694,450644,0,dist threshhold,3694-450644
3695,450803,0,dist threshhold,3695-450803
3696,450804,0,dist threshhold,3696-450804
3697,450862,0,top dist and str match,3697-450862
3698,450847,31,dist threshhold,3698-450847
3699,450844,0,dist threshhold,3699-450844
3700,450831,0,dist threshhold,3700-450831
3701,450832,0,normalized average,3701-450832
3702,450358,91,top dist and str match,3702-450358
3703,450424,56,normalized average,3703-450424
3704,450097,0,dist threshhold,3704-450097
3705,450076,0,top dist and str match,3705-450076
3706,450068,116,top dist and str match,3706-450068
3707,450035,0,dist threshhold,3707-450035
3708,450193,0,top dist and str match,3708-450193
3709,670029,0,dist threshhold,3709-670029
3710,670031,0,dist threshhold,3710-670031
3712,670008,0,normalized average,3712-670008
3713,450032,58,dist threshhold,3713-450032
3714,450272,7,dist threshhold,3714-450272
3715,670056,0,normalized average,3715-670056
3716,450578,0,dist threshhold,3716-450578
3717,450389,0,dist threshhold,3717-450389
3718,450176,0,dist threshhold,3718-450176
3719,450128,0,top dist and str match,3719-450128
3720,450119,57,dist threshhold,3720-450119
3721,450711,0,top dist and str match,3721-450711
3722,450825,0,dist threshhold,3722-450825
3723,450869,0,dist threshhold,3723-450869
3724,450192,0,dist threshhold,3724-450192
3725,450755,0,dist threshhold,3725-450755
3726,450596,0,dist threshhold,3726-450596
3727,450236,0,dist threshhold,3727-450236
3728,450653,0,dist threshhold,3728-450653
3729,450352,0,dist threshhold,3729-450352
3730,451369,0,dist threshhold,3730-451369
3731,450241,0,dist threshhold,3731-450241
3732,450573,0,dist threshhold,3732-450573
3733,450346,0,dist threshhold,3733-450346
3734,450518,0,dist threshhold,3734-450518
3735,450034,0,normalized average,3735-450034
3736,450828,13,dist threshhold,3736-450828
3737,450148,10,dist threshhold,3737-450148
3738,450078,0,dist threshhold,3738-450078
3739,451364,33,dist threshhold,3739-451364
3740,450292,0,dist threshhold,3740-450292
3741,450007,0,dist threshhold,3741-450007
3742,450163,23,dist threshhold,3742-450163
3743,450746,0,dist threshhold,3743-450746
3744,450196,0,dist threshhold,3744-450196
3745,450698,0,dist threshhold,3745-450698
3746,451323,24,dist threshhold,3746-451323
3747,451376,0,dist threshhold,3747-451376
3748,450400,0,dist threshhold,3748-450400
3749,451303,0,dist threshhold,3749-451303
3750,450219,17,dist threshhold,3750-450219
3751,450162,0,dist threshhold,3751-450162
3752,450040,0,top dist and str match,3752-450040
3753,450876,0,dist threshhold,3753-450876
3754,450686,164,top dist and str match,3754-450686
3755,670050,0,normalized average,3755-670050
3756,450042,0,dist threshhold,3756-450042
3757,450101,36,dist threshhold,3757-450101
3758,451316,0,dist threshhold,3758-451316
3759,450465,0,dist threshhold,3759-450465
3760,450092,0,dist threshhold,3760-450092
3761,451330,27,dist threshhold,3761-451330
3762,450133,0,dist threshhold,3762-450133
3763,454110,0,dist threshhold,3763-454110
3764,451342,0,dist threshhold,3764-451342
3765,450641,0,dist threshhold,3765-450641
3766,450497,0,dist threshhold,3766-450497
3767,450222,129,top dist and str match,3767-450222
3768,670059,0,top dist and str match,3768-670059
3769,450221,0,top dist and str match,3769-450221
3770,450508,0,dist threshhold,3770-450508
3771,450656,0,dist threshhold,3771-450656
3772,450447,0,dist threshhold,3772-450447
3773,450055,0,dist threshhold,3773-450055
3776,453301,0,dist threshhold,3776-453301
3777,670061,0,top dist and str match,3777-670061
3778,450565,0,dist threshhold,3778-450565
3779,450210,58,dist threshhold,3779-450210
3780,450203,97,top dist and str match,3780-450203
3781,450178,0,top dist and str match,3781-450178
3782,450395,0,dist threshhold,3782-450395
3783,450231,42,normalized average,3783-450231
3784,450209,0,top dist and str match,3784-450209
3785,450875,0,dist threshhold,3785-450875
3787,451301,0,dist threshhold,3787-451301
3788,451377,0,dist threshhold,3788-451377
3789,670044,0,dist threshhold,3789-670044
3790,451315,0,dist threshhold,3790-451315
3791,450475,0,dist threshhold,3791-450475
3792,450073,0,top dist and str match,3792-450073
3793,450864,0,dist threshhold,3793-450864
3794,450690,32,dist threshhold,3794-450690
3795,450102,0,top dist and str match,3795-450102
3797,450451,0,dist threshhold,3797-450451
3798,450654,0,dist threshhold,3798-450654
3799,450498,0,dist threshhold,3799-450498
3800,451349,0,dist threshhold,3800-451349
3801,453300,0,top dist and str match,3801-453300
3802,450639,0,dist threshhold,3802-450639
3803,450672,0,top dist and str match,3803-450672
3804,450563,0,dist threshhold,3804-450563
3805,450675,0,dist threshhold,3805-450675
3806,450677,51,dist threshhold,3806-450677
3807,450779,1,normalized average,3807-450779
3808,450872,0,top dist and str match,3808-450872
3810,450888,0,dist threshhold,3810-450888
3811,450419,0,dist threshhold,3811-450419
3812,450087,0,dist threshhold,3812-450087
3813,450064,0,top dist and str match,3813-450064
3814,450039,113,top dist and str match,3814-450039
3815,450135,0,top dist and str match,3815-450135
3816,450137,0,dist threshhold,3816-450137
3817,670023,0,dist threshhold,3817-670023
3818,450558,0,top dist and str match,3818-450558
3820,450399,0,dist threshhold,3820-450399
3821,450080,0,dist threshhold,3821-450080
3822,450571,0,dist threshhold,3822-450571
3823,450340,0,dist threshhold,3823-450340
3824,450431,0,top dist and str match,3824-450431
3825,450056,0,top dist and str match,3825-450056
3826,450871,0,dist threshhold,3826-450871
3827,450865,0,dist threshhold,3827-450865
3828,450867,0,dist threshhold,3828-450867
3829,450808,0,dist threshhold,3829-450808
3830,450809,0,dist threshhold,3830-450809
3831,450713,0,dist threshhold,3831-450713
3832,670006,0,dist threshhold,3832-670006
3833,450460,0,dist threshhold,3833-450460
3834,451309,607,top dist and str match,3834-451309
3835,450177,6,top dist and str match,3835-450177
3836,450154,0,dist threshhold,3836-450154
3838,450023,0,dist threshhold,3838-450023
3839,450347,0,dist threshhold,3839-450347
3840,451373,0,dist threshhold,3840-451373
3842,450029,0,top dist and str match,3842-450029
3843,450643,0,dist threshhold,3843-450643
3844,450694,0,dist threshhold,3844-450694
3845,451334,0,dist threshhold,3845-451334
3846,451343,0,dist threshhold,3846-451343
3847,450827,0,dist threshhold,3847-450827
3848,450010,75,top dist and str match,3848-450010
3849,450584,0,dist threshhold,3849-450584
3850,450718,0,dist threshhold,3850-450718
3851,451374,0,dist threshhold,3851-451374
3852,670034,0,dist threshhold,3852-670034
3853,670041,0,dist threshhold,3853-670041
3855,450108,0,dist threshhold,3855-450108
3856,450271,303,normalized average,3856-450271
3857,451381,0,dist threshhold,3857-451381
3858,451380,0,dist threshhold,3858-451380
3859,450085,0,dist threshhold,3859-450085
6036,670098,0,dist threshhold,6036-670098
6042,454127,0,dist threshhold,6042-454127
6045,673057,0,top dist and str match,6045-673057
6058,454118,0,dist threshhold,6058-454118
6059,454119,0,top dist and str match,6059-454119
6062,673051,0,top dist and str match,6062-673051
6071,670106,0,dist threshhold,6071-670106
6072,670116,0,top dist and str match,6072-670116
6077,673056,0,top dist and str match,6077-673056
6081,450124,0,top dist and str match,6081-450124
6101,454121,0,dist threshhold,6101-454121
6102,670097,25,dist threshhold,6102-670097
6104,670107,34,dist threshhold,6104-670107
6107,450893,0,top dist and str match,6107-450893
6109,454130,0,dist threshhold,6109-454130
6110,454128,0,dist threshhold,6110-454128
6115,670122,0,top dist and str match,6115-670122
6152,452121,0,top dist and str match,6152-452121
6172,670120,0,dist threshhold,6172-670120
6173,454126,0,top dist and str match,6173-454126
6178,454131,0,dist threshhold,6178-454131
6180,454129,0,dist threshhold,6180-454129
6187,454124,0,dist threshhold,6187-454124
6188,454125,0,top dist and str match,6188-454125
6189,670109,0,top dist and str match,6189-670109
6192,454135,0,dist threshhold,6192-454135
6193,670103,0,top dist and str match,6193-670103
6194,454132,0,dist threshhold,6194-454132
6195,454134,0,dist threshhold,6195-454134
6196,452119,0,top dist and str match,6196-452119
6203,454136,0,top dist and str match,6203-454136
6211,673059,0,top dist and str match,6211-673059
6212,454133,0,dist threshhold,6212-454133
6215,673060,0,top dist and str match,6215-673060
6216,673061,0,normalized average,6216-673061
6224,454137,0,dist threshhold,6224-454137
6228,673065,0,top dist and str match,6228-673065
6249,673062,0,top dist and str match,6249-673062
6282,673066,0,dist threshhold,6282-673066
6293,450229,123,normalized average,6293-450229
6312,454139,0,top dist and str match,6312-454139
6315,454138,0,top dist and str match,6315-454138
6316,454141,0,top dist and str match,6316-454141
6322,670124,0,dist threshhold,6322-670124
6330,670115,0,dist threshhold,6330-670115
6337,670118,0,dist threshhold,6337-670118
6360,670119,0,dist threshhold,6360-670119
6367,450886,17,normalized average,6367-450886
6372,454144,0,dist threshhold,6372-454144
6382,454142,0,dist threshhold,6382-454142
6406,450214,0,dist threshhold,6406-450214
6421,452092,0,normalized average,6421-452092
6465,450580,0,normalized average,6465-450580
6476,670074,0,dist threshhold,6476-670074
6529,450315,0,dist threshhold,6529-450315
6562,670057,29,dist threshhold,6562-670057
5006,451362,0,dist threshhold,5006-451362
5009,454107,0,dist threshhold,5009-454107
5010,673032,0,dist threshhold,5010-673032
5011,452101,0,top dist and str match,5011-452101
5013,452057,0,dist threshhold,5013-452057
5014,454100,0,top dist and str match,5014-454100
5017,453029,0,top dist and str match,5017-453029
5022,451990,70,dist threshhold,5022-451990
5024,452073,0,top dist and str match,5024-452073
5027,450797,0,normalized average,5027-450797
5030,453059,0,dist threshhold,5030-453059
5048,453025,0,top dist and str match,5048-453025
5053,453038,0,top dist and str match,5053-453038
5065,452056,0,normalized average,5065-452056
5105,453052,0,dist threshhold,5105-453052
5116,453310,0,dist threshhold,5116-453310
5129,452028,0,top dist and str match,5129-452028
5131,452042,0,top dist and str match,5131-452042
5139,452019,0,dist threshhold,5139-452019
5140,452080,0,dist threshhold,5140-452080
5145,454050,0,dist threshhold,5145-454050
5146,673042,0,dist threshhold,5146-673042
5149,452039,0,top dist and str match,5149-452039
5177,453035,4,dist threshhold,5177-453035
5182,673041,0,dist threshhold,5182-673041
5186,453306,167,top dist and str match,5186-453306
5196,451340,0,dist threshhold,5196-451340
5197,452103,0,top dist and str match,5197-452103
5206,454108,0,top dist and str match,5206-454108
5210,451358,0,dist threshhold,5210-451358
5218,452096,0,top dist and str match,5218-452096
5238,452100,0,top dist and str match,5238-452100
5242,451354,0,dist threshhold,5242-451354
5256,451307,0,dist threshhold,5256-451307
5261,452029,0,top dist and str match,5261-452029
5276,453096,0,dist threshhold,5276-453096
5283,451341,0,dist threshhold,5283-451341
5288,451314,0,dist threshhold,5288-451314
5289,451359,0,dist threshhold,5289-451359
5292,454006,0,dist threshhold,5292-454006
5306,452091,0,top dist and str match,5306-452091
5323,454000,0,dist threshhold,5323-454000
5332,452038,0,top dist and str match,5332-452038
5343,454065,0,dist threshhold,5343-454065
5358,673031,0,dist threshhold,5358-673031
5359,453057,0,dist threshhold,5359-453057
5369,451332,0,dist threshhold,5369-451332
5384,451366,13,dist threshhold,5384-451366
5389,451310,0,dist threshhold,5389-451310
5403,451306,0,dist threshhold,5403-451306
5420,454026,0,dist threshhold,5420-454026
5432,453031,0,dist threshhold,5432-453031
5442,453054,0,dist threshhold,5442-453054
5466,452106,0,dist threshhold,5466-452106
5483,452094,13,normalized average,5483-452094
5485,454009,0,dist threshhold,5485-454009
5500,450845,0,normalized average,5500-450845
5503,451345,0,dist threshhold,5503-451345
5511,452097,0,dist threshhold,5511-452097
5525,451360,0,dist threshhold,5525-451360
5529,452022,0,normalized average,5529-452022
5533,454014,0,dist threshhold,5533-454014
5534,453304,0,top dist and str match,5534-453304
5560,454094,0,top dist and str match,5560-454094
5571,454008,0,dist threshhold,5571-454008
5576,453047,0,dist threshhold,5576-453047
5599,670075,0,top dist and str match,5599-670075
5612,670077,0,dist threshhold,5612-670077
5613,454114,0,dist threshhold,5613-454114
5624,670068,0,dist threshhold,5624-670068
5629,673045,0,top dist and str match,5629-673045
5630,673049,0,dist threshhold,5630-673049
5634,453311,0,top dist and str match,5634-453311
5637,453312,0,dist threshhold,5637-453312
5707,452075,0,top dist and str match,5707-452075
5722,673050,0,dist threshhold,5722-673050
5732,453313,0,top dist and str match,5732-453313
5734,670071,0,top dist and str match,5734-670071
5742,673039,0,top dist and str match,5742-673039
5743,670080,0,dist threshhold,5743-670080
5744,453314,0,dist threshhold,5744-453314
5745,670088,0,dist threshhold,5745-670088
5746,670062,8,dist threshhold,5746-670062
5762,453315,0,top dist and str match,5762-453315
5781,670087,0,dist threshhold,5781-670087
5822,673040,0,dist threshhold,5822-673040
5830,453309,0,dist threshhold,5830-453309
5831,673034,0,dist threshhold,5831-673034
5832,673043,0,dist threshhold,5832-673043
5833,673044,0,dist threshhold,5833-673044
5834,673054,0,dist threshhold,5834-673054
5835,673052,0,top dist and str match,5835-673052
5847,454112,0,normalized average,5847-454112
5849,670067,0,top dist and str match,5849-670067
5865,670108,0,dist threshhold,5865-670108
5876,670076,0,dist threshhold,5876-670076
5877,670073,0,dist threshhold,5877-670073
5878,670069,0,dist threshhold,5878-670069
5879,670078,0,dist threshhold,5879-670078
5883,453316,21,dist threshhold,5883-453316
5887,673048,0,top dist and str match,5887-673048
5898,673036,0,dist threshhold,5898-673036
5913,454116,0,normalized average,5913-454116
5914,454105,0,normalized average,5914-454105
5915,670090,0,dist threshhold,5915-670090
5920,670102,0,dist threshhold,5920-670102
5963,670085,0,dist threshhold,5963-670085
5986,673047,0,top dist and str match,5986-673047
5987,673053,0,top dist and str match,5987-673053
4345,461309,0,dist threshhold,4345-461309
4364,462005,0,dist threshhold,4364-462005
4429,464001,0,dist threshhold,4429-464001
4638,462003,0,top dist and str match,4638-462003
4742,464012,0,dist threshhold,4742-464012
